candidate_id,final_score,signal_score,career_signal,skills_signal,strong_hits,medium_hits,assessment_bonus,recruiter_bonus,assessment_count,assessment_avg,assessment_max,saved_by_recruiters_30d,recruiter_response_rate,open_to_work,last_active_days,notice_period_days,years_of_experience,current_title,current_company,is_honeypot,honeypot_reason,consulting_only,exp_inflation_level,exp_inflation_gap_yrs,exp_inflation_evidence,has_degree_mismatch,has_deg_duration_anomaly,deg_duration_evidence,has_anach_institution,anach_inst_evidence,has_dur_contradiction
CAND_0070525,173.98,49.6,45,4.6,collaborative filtering,ranking|recommendation,41.86,83.0,1,63.1,63.1,32,0.93,True,27,45,5.4,Senior Software Engineer (ML),Mad Street Den,False,,False,none,0.07,,False,False,,False,,False
CAND_0077296,173.55,53.8,45,8.8,collaborative filtering,ranking|recommendation,61.38,67.3,4,69.8,87.2,28,0.5,True,32,45,5.8,Computer Vision Engineer,Ola,False,,False,none,0.13,,True,False,,False,,False
CAND_0079064,172.54,71.6,59,12.6,,bm25|elasticsearch|recommendation|semantic search,42.4,90.5,2,57.2,57.5,39,0.91,True,69,120,5.2,Senior Data Scientist,Niramai,False,,False,none,0.03,,False,True,'M.E.' at 'VIT Chennai': claimed 5 yrs (max expected 3),False,,False
CAND_0080051,171.36,56.0,45,11.0,collaborative filtering,ranking|recommendation,55.14,65.9,3,67.8,80.1,34,0.54,True,115,30,5.2,Data Scientist,Niramai,False,,False,none,0.03,,False,False,,False,,False
CAND_0060257,171.17,66.6,45,21.6,collaborative filtering,ranking|recommendation,48.26,67.4,4,51.5,58.3,31,0.57,True,70,60,5.8,AI Specialist,Paytm,False,,False,none,0.05,,False,True,'M.Tech' at 'Thapar University': claimed 4 yrs (max expected 3); 'M.E.' at 'Bharati Vidyapeeth': claimed 5 yrs (max expected 3),False,,False
CAND_0068777,170.91,75.6,45,30.6,collaborative filtering,ranking|recommendation,66.77,66.4,4,83.0,87.9,38,0.4,False,75,120,6.6,AI Research Engineer,PolicyBazaar,False,,False,none,0.1,,False,False,,False,,False
CAND_0027723,170.64,53.6,45,8.6,collaborative filtering,ranking|recommendation,60.4,75.45,4,69.2,83.6,41,0.38,True,105,30,4.2,ML Engineer,Wysa,False,,False,none,0.03,,False,False,,False,,False
CAND_0054829,170.23,51.6,45,6.6,collaborative filtering,ranking|recommendation,56.94,75.05,2,81.5,81.7,38,0.75,True,108,45,5.7,Computer Vision Engineer,BYJU'S,False,,False,none,0.12,,False,False,,False,,False
CAND_0032216,170.08,34.0,0,34.0,,,50.52,73.3,2,70.7,71.2,42,0.35,True,58,30,6.1,ML Engineer,upGrad,False,,False,none,0.1,,False,False,,False,,False
CAND_0049831,169.65,6.6,0,6.6,,,60.33,79.7,4,67.3,87.1,42,0.43,True,72,45,5.4,Computer Vision Engineer,BYJU'S,False,,False,none,0.07,,False,False,,False,,False
CAND_0018013,169.45,63.2,45,18.2,collaborative filtering,ranking|recommendation,51.4,74.85,2,66.5,84.0,30,0.78,True,71,90,6.7,AI Specialist,Sarvam AI,False,,False,none,0.03,,False,False,,False,,False
CAND_0040117,168.91,63.2,56,7.2,collaborative filtering,ranking|recommendation,53.31,64.4,3,64.4,77.7,28,0.66,True,96,15,6.5,Recommendation Systems Engineer,PhonePe,False,,False,none,0.08,,False,False,,False,,False
CAND_0058688,168.45,67.6,48,19.6,collaborative filtering,ranking|recommendation,44.02,87.1,1,66.7,66.7,36,0.74,True,85,15,6.7,AI Engineer,Vedantu,False,,False,none,0.03,,True,True,'M.Tech' at 'Massachusetts Institute of Technology': claimed 4 yrs (max expected 3),False,,False
CAND_0062247,167.81,141.6,101,40.6,learning-to-rank,bm25|click-through|elasticsearch|ranking|recommendation|semantic search,0.0,52.4,0,0,0,9,0.78,True,59,30,7.3,AI Engineer,Google,False,,False,none,0.05,,False,True,'M.E.' at 'IIT Bombay': claimed 4 yrs (max expected 3),False,,False
CAND_0068892,167.77,59.6,45,14.6,collaborative filtering,ranking|recommendation,54.46,53.3,1,84.1,84.1,23,0.51,True,74,90,4.7,Senior Software Engineer (ML),Wipro,False,,False,none,0.03,,False,False,,False,,False
CAND_0032089,167.41,50.4,45,5.4,collaborative filtering,ranking|recommendation,64.58,74.75,5,70.1,82.8,38,0.54,True,100,45,6.6,ML Engineer,Saarthi.ai,False,,False,none,0.18,,False,False,,False,,False
CAND_0000273,167.05,64.8,45,19.8,collaborative filtering,ranking|recommendation,61.84,61.65,5,64.2,80.9,31,0.47,True,45,60,5.8,ML Engineer,BYJU'S,False,,False,none,0.05,,False,True,'M.E.' at 'Local Engineering College': claimed 4 yrs (max expected 3),False,,False
CAND_0087364,166.9,52.8,33,19.8,,click-through|ranking|recommendation,60.46,88.1,4,71.7,78.9,50,0.48,False,52,30,4.9,Recommendation Systems Engineer,Glance,False,,False,none,0.07,,False,False,,False,,False
CAND_0078042,166.02,96.6,88,8.6,learning-to-rank|search engineer,click-through|ranking,61.59,43.75,4,71.6,84.7,6,0.91,False,58,30,4.7,Applied ML Engineer,PolicyBazaar,False,,False,none,0.03,,False,True,'M.E.' at 'Delhi College of Engineering': claimed 5 yrs (max expected 3),False,,False
CAND_0053605,165.64,54.2,45,9.2,collaborative filtering,ranking|recommendation,53.69,73.75,3,64.3,79.9,26,0.88,True,30,30,6.9,Senior Software Engineer (ML),Verloop.io,False,,False,none,0.07,,False,True,'M.Tech' at 'Thapar University': claimed 4 yrs (max expected 3),False,,False
CAND_0037566,165.56,32.4,21,11.4,,ranking,53.44,53.7,1,82.4,82.4,23,0.5,True,62,15,6.9,Machine Learning Engineer,LinkedIn,False,,False,none,0.07,,False,False,,False,,False
CAND_0076831,165.52,73.6,58,15.6,search engineer,click-through|ranking,63.06,36.85,3,82.0,91.3,3,0.5,True,38,90,4.0,Search Engineer,Krutrim,False,,False,none,0.08,,False,False,,False,,False
CAND_0084391,164.66,45.0,45,0.0,collaborative filtering,ranking|recommendation,59.0,80.9,4,69.6,75.8,41,0.49,True,48,60,3.5,AI Research Engineer,HCL,False,,False,none,0.08,,False,False,,False,,False
CAND_0069248,164.65,45.6,45,0.6,collaborative filtering,ranking|recommendation,58.01,53.1,3,71.4,87.2,17,0.75,True,74,120,5.4,AI Research Engineer,Unacademy,False,,False,none,0.15,,False,False,,False,,False
CAND_0086154,164.42,9.6,0,9.6,,,66.29,88.6,4,82.1,87.2,38,0.9,True,27,90,6.8,Data Scientist,Ola,False,,False,none,0.05,,False,False,,False,,False
CAND_0046278,164.25,45.6,45,0.6,collaborative filtering,ranking|recommendation,50.6,80.05,3,60.0,73.0,40,0.5,True,86,60,4.6,Senior Software Engineer (ML),Dream11,False,,False,none,0.1,,False,False,,False,,False
CAND_0094998,163.9,4.8,0,4.8,,,42.16,53.95,2,51.7,67.4,13,0.82,True,38,60,6.5,Cloud Engineer,CRED,False,,False,none,0.08,,False,False,,False,,False
CAND_0097176,163.71,45.6,45,0.6,collaborative filtering,ranking|recommendation,62.44,58.05,4,73.0,86.1,15,0.76,True,77,30,5.9,ML Engineer,TCS,False,,False,none,0.15,,False,True,'M.E.' at 'SRM Chennai': claimed 4 yrs (max expected 3),False,,False
CAND_0080465,163.42,18.8,0,18.8,,,47.25,94.95,3,53.7,68.8,46,0.83,True,27,90,4.2,ML Engineer,Meesho,False,,False,none,0.12,,False,False,,False,,False
CAND_0064130,161.85,45.0,45,0.0,collaborative filtering,ranking|recommendation,57.83,80.8,4,64.8,79.5,41,0.67,True,105,45,6.7,AI Research Engineer,Unacademy,False,,False,none,0.03,,False,False,,False,,False
CAND_0044883,161.8,121.8,112,9.8,search engineer,bm25|click-through|elasticsearch|ranking|recommendation|semantic search,0.0,103.85,0,0,0,59,0.84,False,45,90,6.3,AI Engineer,Mad Street Den,False,,False,none,0.13,,False,False,,False,,False
CAND_0066035,161.17,81.8,45,36.8,collaborative filtering,ranking|recommendation,43.98,38.7,3,50.4,59.1,9,0.34,True,29,45,6.7,Data Scientist,Razorpay,False,,False,none,0.12,,False,False,,False,,False
CAND_0059795,161.06,45.0,45,0.0,collaborative filtering,ranking|recommendation,48.88,80.2,2,68.1,68.2,38,0.75,True,118,45,5.6,Senior Software Engineer (ML),Locobuzz,False,,False,none,0.18,,False,False,,False,,False
CAND_0002120,160.01,62.0,45,17.0,collaborative filtering,ranking|recommendation,51.24,63.65,3,60.6,75.0,29,0.72,True,32,45,6.5,ML Engineer,HCL,False,,False,none,0.08,,True,False,,False,,False
CAND_0020877,159.89,84.0,49,35.0,,bm25|elasticsearch|semantic search,64.02,56.55,4,75.4,89.3,19,0.66,False,79,60,5.1,Applied ML Engineer,CRED,False,,False,none,0.1,,True,False,,False,,False
CAND_0067535,159.14,45.0,45,0.0,collaborative filtering,ranking|recommendation,47.38,69.2,1,72.3,72.3,27,0.81,True,29,45,6.8,Junior ML Engineer,Locobuzz,False,,False,none,0.05,,False,False,,False,,False
CAND_0058287,158.96,53.0,45,8.0,collaborative filtering,ranking|recommendation,46.16,79.8,3,55.6,59.6,43,0.58,True,87,90,5.5,Computer Vision Engineer,Flipkart,False,,False,none,0.08,,False,False,,False,,False
CAND_0073504,158.72,53.0,45,8.0,collaborative filtering,ranking|recommendation,57.64,39.6,4,60.5,87.2,4,0.78,True,68,60,6.6,Junior ML Engineer,PolicyBazaar,False,,False,none,0.1,,False,False,,False,,False
CAND_0032179,158.53,68.6,45,23.6,collaborative filtering,ranking|recommendation,60.94,78.1,5,63.2,78.2,38,0.46,False,54,60,6.4,Computer Vision Engineer,InMobi,False,,False,none,0.07,,False,True,'M.Tech' at 'NIT Warangal': claimed 5 yrs (max expected 3),False,,False
CAND_0007596,158.46,56.2,45,11.2,collaborative filtering,ranking|recommendation,61.21,57.05,5,61.1,83.8,15,0.86,True,30,45,4.4,Junior ML Engineer,Flipkart,False,,False,none,0.07,,False,False,,False,,False
CAND_0010205,157.74,11.0,0,11.0,,,49.18,39.95,1,75.3,75.3,10,0.56,True,53,30,4.3,.NET Developer,Mphasis,False,,False,none,0.05,,False,False,,False,,False
CAND_0051630,157.67,126.2,101,25.2,learning-to-rank,bm25|click-through|elasticsearch|ranking|recommendation|semantic search,0.0,92.55,0,0,0,50,0.51,False,78,90,6.0,Machine Learning Engineer,Razorpay,False,,False,none,0.08,,False,False,,False,,False
CAND_0053934,157.5,50.4,45,5.4,collaborative filtering,ranking|recommendation,52.27,75.5,3,64.4,72.5,43,0.32,True,78,120,5.7,Computer Vision Engineer,Infosys,False,,False,none,0.12,,False,True,'B.Sc' at 'PES University': claimed 5 yrs (max expected 4),False,,False
CAND_0011162,157.44,77.4,58,19.4,learning-to-rank,click-through|ranking|recommendation,0.0,111.75,0,0,0,63,0.75,True,42,90,5.8,Recommendation Systems Engineer,upGrad,False,,False,none,0.13,,False,False,,False,,False
CAND_0023458,157.17,6.6,0,6.6,,,61.47,88.95,5,62.6,82.2,45,0.69,True,90,60,5.0,AI Research Engineer,BYJU'S,False,,False,none,0.0,,False,False,,False,,False
CAND_0069773,156.91,68.8,45,23.8,collaborative filtering,ranking|recommendation,58.91,65.2,3,74.5,85.6,35,0.28,True,95,120,6.0,AI Research Engineer,Nykaa,False,,False,none,0.08,,False,False,,False,,False
CAND_0031842,156.73,59.2,45,14.2,collaborative filtering,ranking|recommendation,28.78,84.75,1,41.3,41.3,44,0.82,True,25,30,3.5,AI Specialist,Ola,False,,False,none,0.0,,False,False,,False,,False
CAND_0012837,155.72,56.2,45,11.2,collaborative filtering,ranking|recommendation,47.57,77.95,3,55.7,66.5,37,0.81,True,91,60,6.4,Junior ML Engineer,Sarvam AI,False,,False,none,0.07,,False,False,,False,,False
CAND_0023215,155.49,56.0,45,11.0,collaborative filtering,ranking|recommendation,53.51,62.9,3,64.4,78.7,31,0.43,True,30,60,4.4,Junior ML Engineer,Verloop.io,False,,False,none,0.07,,True,False,,False,,False
CAND_0050553,155.09,8.0,0,8.0,,,50.45,91.55,3,57.3,77.7,50,0.95,True,26,30,3.6,ML Engineer,Zoho,False,,False,none,0.02,,False,False,,False,,False
CAND_0079284,155.01,69.6,56,13.6,collaborative filtering,click-through|ranking|recommendation,61.16,61.25,4,70.8,84.2,17,0.79,False,71,30,4.9,Machine Learning Engineer,Google,False,,False,none,0.07,,False,False,,False,,False
CAND_0016163,154.93,49.0,43,6.0,,bm25|elasticsearch|semantic search,65.53,47.9,4,79.3,89.1,13,0.72,True,71,120,6.7,Applied ML Engineer,Dream11,False,,False,none,0.12,,False,True,'M.E.' at 'Jadavpur University': claimed 4 yrs (max expected 3),False,,False
CAND_0002037,154.75,55.2,45,10.2,collaborative filtering,ranking|recommendation,63.25,64.45,5,64.2,87.8,37,0.37,False,65,60,5.5,ML Engineer,Locobuzz,False,,False,none,0.08,,False,False,,False,,False
CAND_0007411,154.64,101.6,61,40.6,learning-to-rank,ranking|recommendation,68.59,24.6,5,75.8,91.3,3,0.12,False,201,15,8.0,Senior Machine Learning Engineer,Amazon,False,,False,none,0.08,,False,False,,False,,False
CAND_0015578,153.95,58.8,51,7.8,search engineer,recommendation,51.94,46.9,1,79.9,79.9,10,0.65,True,81,90,5.4,AI Engineer,Zoho,False,,False,none,0.07,,False,False,,False,,False
CAND_0010541,153.9,61.2,45,16.2,collaborative filtering,ranking|recommendation,49.64,83.6,3,55.7,76.8,39,0.59,True,105,60,6.2,AI Research Engineer,Wysa,False,,False,none,0.03,,False,True,'M.Sc' at 'Manipal Institute of Technology': claimed 4 yrs (max expected 3),False,,False
CAND_0094685,153.81,49.8,45,4.8,collaborative filtering,ranking|recommendation,55.75,84.45,4,58.4,82.0,42,0.68,True,70,45,3.5,AI Research Engineer,Krutrim,False,,False,none,0.08,,True,False,,False,,False
CAND_0073314,153.29,14.4,0,14.4,,,66.44,58.35,5,73.6,84.9,23,0.84,True,27,60,5.2,Senior Software Engineer (ML),Aganitha,False,,False,none,0.12,,False,False,,False,,False
CAND_0077956,152.87,54.6,45,9.6,collaborative filtering,ranking|recommendation,53.76,64.3,5,51.7,65.4,19,0.88,True,30,120,6.4,Computer Vision Engineer,Niramai,False,,False,none,0.07,,False,True,'M.Sc' at 'IIT Bombay': claimed 5 yrs (max expected 3),False,,False
CAND_0094023,152.8,53.0,45,8.0,collaborative filtering,ranking|recommendation,61.7,61.45,5,63.1,82.3,31,0.4,True,55,45,3.5,Data Scientist,Aganitha,False,,False,none,0.08,,False,True,'M.Tech' at 'Jadavpur University': claimed 4 yrs (max expected 3),False,,False
CAND_0054394,152.7,102.2,101,1.2,learning-to-rank,bm25|click-through|elasticsearch|ranking|recommendation|semantic search,0.0,93.05,0,0,0,46,0.64,True,48,30,4.1,Recommendation Systems Engineer,PharmEasy,False,,False,none,0.1,,False,True,'M.Tech' at 'NIT Surathkal': claimed 4 yrs (max expected 3),False,,False
CAND_0015967,152.58,49.4,45,4.4,collaborative filtering,ranking|recommendation,62.65,28.7,5,67.1,79.1,3,0.45,True,39,30,5.4,Senior Software Engineer (ML),Razorpay,False,,False,none,0.07,,False,False,,False,,False
CAND_0033445,152.53,24.2,0,24.2,,,56.18,64.15,4,58.1,84.7,21,0.94,True,26,30,6.8,ML Engineer,Vedantu,False,,False,none,0.13,,False,False,,False,,False
CAND_0077498,151.95,16.2,0,16.2,,,51.36,93.05,2,65.2,86.4,47,0.89,True,26,60,5.4,Senior Software Engineer (ML),Niramai,False,,False,none,0.07,,False,True,'M.E.' at 'Lovely Professional University': claimed 5 yrs (max expected 3),False,,False
CAND_0046132,151.84,56.0,45,11.0,collaborative filtering,ranking|recommendation,43.24,74.6,3,47.8,60.6,30,0.94,True,26,30,4.3,AI Research Engineer,Verloop.io,False,,False,none,0.05,,False,True,'M.E.' at 'BITS Pilani': claimed 5 yrs (max expected 3),False,,False
CAND_0006850,151.76,54.6,45,9.6,collaborative filtering,ranking|recommendation,60.7,76.0,5,63.6,76.4,42,0.46,True,89,120,3.7,Data Scientist,Yellow.ai,False,,False,none,0.03,,False,True,'B.Sc' at 'KIIT University': claimed 5 yrs (max expected 4),False,,False
CAND_0088237,151.53,71.0,45,26.0,collaborative filtering,ranking|recommendation,43.86,55.5,2,57.7,63.9,29,0.3,True,46,60,3.7,Computer Vision Engineer,Freshworks,False,,False,none,0.03,,False,False,,False,,False
CAND_0036520,151.41,60.4,45,15.4,collaborative filtering,ranking|recommendation,59.26,53.2,5,62.4,71.5,24,0.39,True,62,60,4.2,Data Scientist,Glance,False,,False,none,0.12,,True,False,,False,,False
CAND_0013122,151.19,45.0,45,0.0,collaborative filtering,ranking|recommendation,54.92,70.5,2,73.7,87.2,32,0.56,True,106,30,4.3,AI Specialist,Unacademy,False,,False,none,0.05,,False,False,,False,,False
CAND_0045250,151.1,42.4,23,19.4,,click-through|ranking,60.15,83.55,4,68.8,83.2,39,0.74,False,53,15,6.6,Applied ML Engineer,Rephrase.ai,False,,False,none,0.1,,False,False,,False,,False
CAND_0007009,150.73,90.2,59,31.2,,bm25|elasticsearch|recommendation|semantic search,34.72,41.05,1,51.2,51.2,5,0.62,True,94,30,7.9,Recommendation Systems Engineer,Wysa,False,,False,none,0.07,,False,True,'M.Sc' at 'Anna University': claimed 4 yrs (max expected 3),False,,False
CAND_0057701,150.59,62.4,33,29.4,,click-through|ranking|recommendation,67.83,42.95,5,75.2,88.8,9,0.56,True,42,120,4.1,Recommendation Systems Engineer,Verloop.io,False,,False,none,0.02,,False,True,'M.E.' at 'IIT Roorkee': claimed 5 yrs (max expected 3),False,,False
CAND_0018701,150.52,21.8,0,21.8,,,55.74,75.35,4,57.9,82.8,34,0.71,True,64,60,6.0,Junior ML Engineer,Krutrim,False,,False,none,0.08,,False,False,,False,,False
CAND_0051466,150.16,26.6,0,26.6,,,54.7,58.95,1,84.5,84.5,23,0.65,True,69,60,5.3,AI Research Engineer,Niramai,False,,False,none,0.13,,False,False,,False,,False
CAND_0043304,149.82,55.8,45,10.8,collaborative filtering,ranking|recommendation,57.09,56.65,3,71.4,82.6,20,0.75,True,120,90,6.5,Junior ML Engineer,TCS,False,,False,none,0.17,,False,False,,False,,False
CAND_0079550,149.68,11.0,0,11.0,,,51.27,86.7,3,62.9,70.5,39,0.88,True,27,60,3.9,AI Specialist,Zomato,False,,False,none,0.07,,False,False,,False,,False
CAND_0081480,149.59,13.8,0,13.8,,,49.96,73.5,1,76.6,76.6,31,0.85,True,83,60,5.6,Computer Vision Engineer,Sarvam AI,False,,False,none,0.02,,False,False,,False,,False
CAND_0012888,149.5,48.2,45,3.2,collaborative filtering,ranking|recommendation,48.22,55.1,1,73.7,73.7,26,0.43,True,109,30,6.4,Junior ML Engineer,Genpact AI,False,,False,none,0.07,,False,False,,False,,False
CAND_0032887,149.33,9.6,0,9.6,,,54.74,75.45,2,74.3,85.1,32,0.81,True,27,45,6.1,ML Engineer,Niramai,False,,False,none,0.02,,False,False,,False,,False
CAND_0026362,149.29,71.4,45,26.4,collaborative filtering,ranking|recommendation,39.44,60.45,2,50.1,56.9,29,0.4,True,35,45,5.0,Data Scientist,PhonePe,False,,False,none,0.08,,False,True,'M.E.' at 'NIT Trichy': claimed 5 yrs (max expected 3),False,,False
CAND_0088385,149.12,79.8,45,34.8,collaborative filtering,ranking|recommendation,60.61,37.7,5,59.2,84.6,9,0.57,True,63,90,7.0,Computer Vision Engineer,Swiggy,False,,False,none,0.08,,False,True,'M.Tech' at 'Local Engineering College': claimed 5 yrs (max expected 3),False,,False
CAND_0058300,147.96,53.0,45,8.0,collaborative filtering,ranking|recommendation,56.21,68.75,3,72.1,76.8,28,0.52,True,63,90,4.5,AI Research Engineer,Wipro,False,,False,none,0.17,,False,False,,False,,False
CAND_0028527,147.57,53.0,45,8.0,collaborative filtering,ranking|recommendation,37.6,72.95,1,56.0,56.0,34,0.9,True,27,90,5.4,AI Specialist,Tech Mahindra,False,,False,none,0.07,,False,False,,False,,False
CAND_0010408,147.51,19.8,0,19.8,,,52.29,62.65,3,59.6,82.3,29,0.36,True,81,60,5.7,Junior ML Engineer,Meesho,False,,False,none,0.12,,False,False,,False,,False
CAND_0067322,146.99,60.0,45,15.0,collaborative filtering,ranking|recommendation,51.64,61.35,3,61.8,74.6,33,0.47,True,76,90,4.3,Data Scientist,Nykaa,False,,False,none,0.05,,False,False,,False,,False
CAND_0098846,146.26,102.8,94,8.8,learning-to-rank|search engineer,click-through|ranking,0.0,49.6,0,0,0,13,0.62,True,59,45,7.6,AI Engineer,upGrad,False,,False,none,0.1,,False,False,,False,,False
CAND_0085335,145.94,20.2,0,20.2,,,55.25,90.4,4,61.5,73.3,39,0.83,True,25,120,3.1,ML Engineer,PolicyBazaar,False,,False,none,0.1,,False,False,,False,,False
CAND_0063328,145.89,62.6,45,17.6,collaborative filtering,ranking|recommendation,36.14,68.85,2,45.9,49.0,34,0.32,True,59,45,4.6,Computer Vision Engineer,Ola,False,,False,none,0.1,,False,True,'M.Sc' at 'Symbiosis International': claimed 4 yrs (max expected 3),False,,False
CAND_0054703,145.83,49.8,45,4.8,collaborative filtering,ranking|recommendation,51.73,66.3,4,57.6,63.4,31,0.41,True,111,60,6.8,Computer Vision Engineer,Razorpay,False,,False,none,0.13,,False,False,,False,,False
CAND_0070333,145.14,63.2,45,18.2,collaborative filtering,ranking|recommendation,49.49,48.45,3,54.7,78.1,16,0.48,True,42,60,4.7,AI Research Engineer,TCS,False,,False,none,0.03,,False,False,,False,,False
CAND_0058426,145.1,49.8,45,4.8,collaborative filtering,ranking|recommendation,65.2,44.4,5,70.1,85.8,20,0.42,True,58,45,6.5,Data Scientist,Wysa,False,,False,none,0.08,,False,True,'M.Sc' at 'RV College of Engineering': claimed 5 yrs (max expected 3),False,,False
CAND_0003841,144.8,49.6,45,4.6,collaborative filtering,ranking|recommendation,55.84,73.35,2,76.8,85.6,34,0.71,True,104,30,5.0,ML Engineer,Tech Mahindra,False,,False,none,0.08,,True,False,,False,,False
